TARGET_CLASS,criterion,Size,Length,Fitness,Total_Time
locogp.SortBubbleDouble,BRANCH,3,11,0.5,15127
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.572289156626506,166,95
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.30120481927710846,166,50
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,BRANCH,3,13,0.5,21728
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.7891566265060241,166,131
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.572289156626506,166,95
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,LINE,3,15,1.25,16358
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8132530120481928,166,135
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.5,166,83
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,LINE,3,18,1.25,26115
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8192771084337349,166,136
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.572289156626506,166,95
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.5542168674698795,166,92
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.5542168674698795,166,92
locogp.SortBubbleDouble,WEAKMUTATION,2,11,21.5,21128
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8192771084337349,166,136
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8072289156626506,166,134
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8072289156626506,166,134
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8072289156626506,166,134
locogp.SortBubbleDouble,WEAKMUTATION,2,11,21.5,16705
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8192771084337349,166,136
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.10240963855421686,166,17
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.10240963855421686,166,17
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.10240963855421686,166,17
locogp.SortBubbleDouble,CBRANCH,2,8,0.5,29477
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.7891566265060241,166,131
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.018072289156626505,166,3
locogp.SortBubbleDouble,CBRANCH,3,14,0.5,24356
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.7891566265060241,166,131
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.7710843373493976,166,128
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.4397590361445783,166,73
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.4397590361445783,166,73
locogp.SortBubbleDouble,BRANCH;LINE;WEAKMUTATION;CBRANCH,0.8072289156626506,166,134
